time,max_amplitude,energy,theoretical_decay
0.068,7.282345406372013e181,Inf,1.2201946266276393e-46
0.06810000000000001,1.399639947312111e182,Inf,1.0441005847754372e-46
0.0682,2.6900563936410287e182,Inf,8.93419793317214e-47
0.0683,5.170189243931856e182,Inf,7.644847045676407e-47
0.0684,9.936913174479965e182,Inf,6.541570579580352e-47
0.0685,1.9098380886742121e183,Inf,5.597514952484654e-47
0.06860000000000001,3.670638417490437e183,Inf,4.789701993141115e-47
0.0687,7.054831753465685e183,Inf,4.098469656238673e-47
0.0688,1.3559126617470814e184,Inf,3.506993451192265e-47
0.0689,2.6060141623970964e184,Inf,3.0008769365863483e-47
0.069,5.008663172939469e184,Inf,2.567801312966343e-47
0.06910000000000001,9.626466019233534e184,Inf,2.19722558512254e-47
0.0692,1.8501712896192686e185,Inf,1.8801299958601997e-47
0.0693,3.5559610287848706e185,Inf,1.6087964864727268e-47
0.0694,6.834426038919877e185,Inf,1.3766208403599555e-47
0.0695,1.313551495737951e186,Inf,1.177951937394088e-47
0.06960000000000001,2.5245975625899413e186,Inf,1.0079542065102446e-47
0.0697,4.852183468797081e186,Inf,8.624899286377374e-48
0.0698,9.32571779508471e186,Inf,7.380185252433469e-48
0.0699,1.79236858937466e187,Inf,6.315103811851434e-48
0.07,3.444866369288927e187,Inf,5.4037310433787154e-48
0.07010000000000001,6.620906197870982e187,Inf,4.6238842716053465e-48
0.0702,1.2725137692364477e188,Inf,3.956582143997946e-48
0.0703,2.4457245647396552e188,Inf,3.385582627648274e-48
0.0704,4.700592473869258e188,Inf,2.8969876806479735e-48
0.07050000000000001,9.034365489868274e188,Inf,2.478904975849261e-48
0.07060000000000001,1.73637175011878e189,Inf,2.121158443420019e-48
0.0707,3.3372425080582454e189,Inf,1.8150405868424456e-48
0.0708,6.4140571031668005e189,Inf,1.5531005437640433e-48
0.0709,1.232758135597164e190,Inf,1.3289627331344909e-48
0.07100000000000001,2.3693157021170468e190,Inf,1.1371716745265781e-48
0.0711,4.553737456032051e190,Inf,9.730592025673696e-49
0.0712,8.752115558068625e190,Inf,8.326308444986705e-49
0.0713,1.6821243534869566e191,Inf,7.124685953140354e-49
0.0714,3.2329810110721754e191,Inf,6.0964772403355905e-49
0.07150000000000001,6.213670348619061e191,Inf,5.2166558619398105e-49
0.0716,1.1942445399179278e192,Inf,4.463807098607879e-49
0.0717,2.2952939906774485e192,Inf,3.81960672525032e-49
0.0718,4.4114704547877405e192,Inf,3.2683750021651798e-49
0.0719,8.478683625064707e192,Inf,2.796695032543743e-49
0.07200000000000001,1.6295717437233009e193,Inf,2.393086197230545e-49
0.0721,3.131976831983917e193,Inf,2.0477247181887212e-49
0.0722,6.019544039016762e193,Inf,1.7522045492275497e-49
0.0723,1.1569341786839272e194,Inf,1.4993327741091248e-49
0.0724,2.2235848514947967e194,Inf,1.2829545320543668e-49
